comment_text,整潔舒適,設施,服務,地點,性價比,其他,整潔舒適情緒,設施情緒,服務情緒,地點情緒,性價比情緒,其他情緒,整體情緒
沒有停車場，號稱親子旅店，怎麼可以沒有停車場呢？官網推薦的停車場，停一夜居然被收費700多塊，太誇張了。然後兒童遊戲的地方看起來很髒，櫃檯服務人員看起來都不是很開心，不會再去了！,0,1,1,0,0,0,0,3,3,0,0,0,3
沒有停車場。不過這個價錢停外面自費停車也覺得可以接受，只是路邊停車格目前因為人行道整建不好找，停車場不遠走路一下下就到。,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有停車場非常麻煩，而且事先都訂房了，晚上十點到達飯店竟然房間還沒整理好，還換了冷氣壞掉的房間給客人，連續的出包讓消費者心寒,0,1,1,0,0,0,0,3,3,0,0,0,3
沒有停車配套，不過整體給我們的感覺都是舒服的，下回我們依然還是選擇來此入住。,1,1,0,0,0,0,1,3,0,0,0,0,1
沒有免治馬桶，掛蓮蓬頭的物件固定不住，沒有小桌子，房間門沒有另外的鎖,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有勿擾掛卡，按鈕式的很不起眼，第一次連住兩天，房務人員打擾兩次，第一次沒有回應還直接開門進來看,0,1,1,0,0,0,0,3,3,0,0,0,3
沒有化妝鏡，在廁所鏡化妝不方便且燈光差，吹風機背部很容易把頭髮吸進去造成卡髮斷髮,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有吧~頂多希望泡麵跟餅乾補充快點 有時去拿好吃的口味都沒了,0,0,1,0,0,0,0,0,3,0,0,0,3
沒有床頭櫃或小桌子，只用一張椅子放電話、面紙，浴室洗澡水很小，水越熱越小，床寫加大但跟一般大小差不多,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有很多人的時候烘衣機因為是店家提供的，會當機衣服就烘不乾呀？現在是台灣三月份呢！天氣很冷溫度低18度時沒有暖氣呢！開到送風還是很冷呀！,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有提供停車位，附近居民幾乎都把停車位占走了，真的只能慢慢找，早餐麵包種類有些少,0,1,1,0,0,1,0,3,3,0,0,3,3
沒有提供早、晚餐，浴室蓮蓬頭會漏水，窗簾拉開沒有景色,0,1,1,1,0,0,0,0,3,3,3,0,3
沒有提供潔顏慕絲、潤髮乳相關產品，洗髮精、沐浴乳供應量有點少。,0,1,0,0,0,0,0,3,0,0,0,0,3
住宿很棒～服務親切，還被升等從2人升到4人～北車正對面，地點很棒,0,0,1,1,0,0,0,0,1,1,0,0,1
沒有早餐，不過卻有個可以泡咖啡的餐廳空間。雖然這個空間看起來有點可怕,0,1,1,0,0,0,0,3,3,0,0,0,3
沒有早餐，但晚上十點後有泡麵，早上會有麥片放在公共流理台。行李寄放服務好安心，讚！，櫃台人員服務親切友善。雙人房空間大小我覺得很ok，床鋪舒適。,0,1,1,0,0,0,0,1,1,0,0,0,1
沒有早餐，但有提供免費的飲食，覺得很不錯，只是也有可能是因為免費，所以還是會有客人用完餐後垃圾扔原地就離開了，觀察了一下設置的警示語大多靠牆並不是這麼容易被看見(尤其大小朋友)，是否考慮妥善利用桌牌，其中一面可以設置用餐後請維持桌面整潔之用語，並提醒回收區域放置於各牆角之移動推車。,0,1,1,0,0,1,0,2,1,0,0,3,1
沒有早餐，或我沒被告知有早餐。也沒有任何早餐有哪些地方可以購買的資訊。,0,0,1,0,0,0,0,0,3,0,0,0,3
沒有早餐，房間網路訊號很弱、自己的手機網路也常常會連不太上，電視頻道只有機上盒的選項，項目偏少,0,1,1,0,0,0,0,3,3,0,0,0,3
沒有早餐也沒比較便宜，雖然離臺北車站不遠，但附近還有其他比較好的選擇,0,0,0,1,1,0,0,0,0,1,3,0,3
沒有早餐服務，但點心卻是24小時供應，肚子餓隨時都有東西可以吃，很棒~，熱水很快就有了，不會讓人等很久~，環境看起來很溫馨，進到房間有種回到家的感覺,0,1,1,0,0,1,0,1,1,0,0,1,1
沒有潤髮乳，除此之外其他應有儘有。房間沒有對外窗，不介意的話倒是無所謂。電梯要等滿久的。,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有看到洗卸之類的清潔用品，但其他的備品都很好，沐浴乳、洗髮精都非常好聞的香味,0,1,0,0,0,0,0,1,0,0,0,0,1
沒有窗戶，房間設計是黑色的，一關燈白天黑夜完全分不清了~早餐不怎麼樣，味道不好,0,1,1,0,0,0,0,3,3,0,0,0,3
沒有窗戶，空調不穩定，不明白操作，接待處職員跟進不合格，919房間電燈壞了都沒有跟進，過了一天詢問他們什麼都不知道，之後要求換房間。,0,1,1,0,0,0,0,3,3,0,0,0,3
沒有窗戶稍嫌遺憾，地毯沒清很乾淨，早上起來時有很重的不明臭味 像是化糞池或是動物死亡多日的味道,1,1,0,0,0,0,3,3,0,0,0,0,3
沒有第四台，但網站上說有提供有線電視，房間床上有毛髮,1,1,1,0,0,0,3,3,3,0,0,0,3
沒有義大利麵有點可惜，滷肉飯很好吃！！！早餐不差、每道菜都可以嘗試看看！,0,0,1,0,0,0,0,0,1,0,0,0,1
沒有衣櫃，只有簡易掛鉤和衣架，夏天可能還好，但冬天天冷時，厚外套帽子圍巾沒辦法全部掛上，尤其是兩個人都要用到的情況。,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有足夠的停車位，預定的是雙人房，但是不是雙人床，而是兩張單人床加在一起，睡起來不是很舒適,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有配合或特約停車場，停車場費破千元簡直都可以再住一晚了。床頭櫃裏面竟然還有用過的保險套...,1,1,0,0,0,0,3,3,0,0,0,0,3
沒有附設的停車場，對開車族比較不方便，但附近有很多停車場可以停,0,1,0,1,0,0,0,3,0,1,0,0,3
沒有預想到是無窗的房型，但想想也許這個價位就只有這個類型的。。。，幸好不是帶行李箱來住，因為房間的走道不夠放攤開的行李箱,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有飯店專屬的停車場，只有門口三個停車位，員工停了，客人要自己找車位,0,1,1,0,0,0,0,3,3,0,0,0,3
沒有飲水機，只有兩瓶水，商旅雖然在5樓，但整棟是高樓層，電梯只有兩台能到，等電梯等到天荒地老,0,1,0,0,0,0,0,3,0,0,0,0,3
沒特約停車場，早餐沒什麼食材，9點吃很多食材都變冷的，牛奶也沒有熱的 餐廳也沒有微波爐可以微波牛奶給小孩喝,0,1,1,0,0,0,0,3,3,0,0,0,3
沒特約停車場，且當天住的隔壁情侶吵架整個晚上很大聲，跟櫃檯反應有上來關心一下，後來有小聲一點但還是聽得到在爭吵，所以隔音沒很好，開門聲都聽得到,0,1,1,0,0,0,0,3,1,0,0,0,3
沒看到瑜珈墊跟體重計、吹風機不是有名的品牌，跟網路上的標配不一樣。浴室的門有縫隙使得洗澡水容易溢出，排水孔可能有堵塞導致排水效率不佳導致淹水。,0,1,1,0,0,0,0,3,3,0,0,0,3
沒窗的房間，牆壁全是黑的，住起來雖充滿神秘感，但已經沒陽光照進來了，希望牆壁色彩可以多明亮一些。剛好遇到水壓不穩，我有主動詢問櫃檯，服務人員有積極的安排想辦法，但問了幾位鄰居，鄰居都不知旅館有變通方法。,0,1,1,0,0,0,0,3,3,0,0,0,3
沒能依希望有安靜的環境，原本回覆盡可能離電梯遠一點，卻安排在電梯旁，還有孩子吵鬧的聲音很大。,0,0,1,0,0,1,0,0,3,0,0,3,3
沒附停車位沒特約停車場，雖然周圍很多停車場，但臺北的停車費住一天下來600元跑不掉。,0,1,0,1,0,0,0,3,0,3,0,0,3
沖澡區太狹窄，完全沒有放置清潔用品的地方，且沖澡區沒有任何扶手處，易跌倒，我不需要大浴缸，淋浴處若有個坐坐區更貼心還有蓮蓬頭水柱小、沐浴精太難清洗,0,1,0,0,0,0,0,3,0,0,0,0,3
沖澡間的門口跟地板沒有區分，水很容易流出去外面，要小心！同個樓層的房間很多、圖示不太清楚、不太容易找到房間位置。,0,1,0,0,0,0,0,3,0,0,0,0,3
沙發上有長頭髮，淋浴間牆縫有黑黴，梳妝台右側壁燈平面有灰塵，隔音不佳，房間內仍會聽到走廊的談話聲，衛浴空間的門無法完全闔上,1,1,0,0,0,0,3,3,0,0,0,0,3
沙發底下有一個保險套包裝，還拆過的那種，沙發下的縫大概8公分高，房務清潔 真的必須檢討！，並不是要雞蛋裡挑骨頭，這種大型垃圾 真的沒看到嗎？,1,0,1,0,0,0,3,0,3,0,0,0,3
沙發後面被丟了一些垃圾，但都沒有被清理，另外樓上的房客（應該是小孩）跑步，會有除了腳步聲的吵雜聲,1,0,0,0,0,1,3,0,0,0,0,3,3
沒有提供早餐，床的長度有點短，附近吃的地方多，離新光三越近，離車站近，整體算滿意,0,1,1,1,0,1,0,3,3,1,0,1,1
沒有提供早餐， 但在負一樓有提供泡面、咖啡、茶水。 還算不錯啦。,0,0,1,0,0,0,0,0,1,0,0,0,1
沒有滿意的，早餐更是超差的，房價漲了，服務卻差太多了。接團太多不夠供應，就只能把房間弄小，多建房間。,0,1,1,0,1,0,0,3,3,0,3,0,3
沒有窗戶...巨悶，在房間就要開空調，不透風不舒服。衛生間經常有異響，夜裡嚇人,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有窗戶就算了，沒有網路也算了，但是為啥我自己手機的信號也沒有，整個房間就像信號遮罩器，完全接收不到信號，注意是我自己手機的信號，連自己的4G都連不上！,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有隔音，一晚上前後左右什麼聲音聽得一清二楚。我對面門晚上打呼嚕都能聽到。房間很小很小，很昏暗。,0,1,0,0,0,0,0,3,0,0,0,0,3
河景房的景色獨一無二，應該是高雄最美的畫面，可以體驗50年代飯店奢華的設計風格。,0,1,0,1,0,0,0,1,0,1,0,0,1
泡不到澡因為浴缸的水流出來有一點點沙子希望能改善，但下次還是會想再住,0,1,0,0,0,0,0,3,0,0,0,0,3
泳池嬰兒也能下去，當天的救生員真的很親切，我們很多忙,0,1,1,0,0,0,0,1,1,0,0,0,1
泳池位置不佳(大馬路邊和餐廳緊鄰)且未標示冬季不開放，只有裝飾功能。,0,1,0,0,0,0,0,3,0,0,0,0,3
泳池更衣室不完善，差，應該不能算更衣室，只是三間洗手間+一間沖澡、無任何置放架。,0,1,0,0,0,0,0,3,0,0,0,0,3
泳池說什麼冬天不開放，我住台中台南都沒這問題，電視有些頻道視訊模糊，不知道是我不會開燈，有一個燈好像不會亮，房間好小又暗暗的,0,1,0,0,0,0,0,3,0,0,0,0,3
泳池非常漂亮，不過細節可以再加強，邊緣的材質(轉向時候會去觸摸)，相較專業泳池粗糙，有點刺手。此外，空中酒吧座位舒適度要加強，會更具吸引力。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗髮水太差，今生用過最差的洗髮水，用了後頭髮沒法梳順，連成一團，實在太差！！！,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手台不是在廁所內，而是在外面。有些不習慣，但洗手台無洗手清潔東西比較無法接受。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手台冰水一開始會流速很小，燈光太黃光了，會很不清楚，有附小鏡子，但廁所應該增加大鏡面,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手台及浴缸排水不太行，必須在浴缸裡洗完澡後才能另外放水在泡澡，很麻煩～，辦理入房找不到我們預訂的訂單，當天兩小時前就預訂，讓辦理入住時間過長，大飯店不應該有這樣的疏失有點失望，入住四人房不含早餐，結果備品也只給兩份。,0,1,1,0,0,0,0,3,3,0,0,0,3
洗手台可以在浴室裡面嗎?這樣洗臉刷牙很不方便地板會濕掉而且沒有隱私,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手台水槽在廁所外，使用上不太習慣，而且水壓太強，洗個手會噴的一身濕,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手台水量很難控制，室內的燈光只有開關，沒辦法調整亮度，室內宜配備酒精供客人消毒，搭配的洗髮精清潔力過強，電視無法轉台,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手檯水龍頭水壓太強又不好開，外加洗手台太淺，一打開就不小心就把衣服肚子的部分噴的直接濕掉,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手的臉盆沒有熱水。吹風是在太小了，女孩子吹半個小時頭髮吹不乾,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手臺出水量難控制容易水花四濺，無清潔手部小肥皂可用，花灑固定位置難以使用，冷氣機聲音頗大，室內隔音待改善。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手間不能把衛生紙放進坐廁內，但沒有提供有蓋垃圾桶，覺得唔衛生，容易產生氣味。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手間太小了。 馬桶位很差。 坐下去腳都不能向前。 要打開腳才可以方便。 方便時頭會碰到牆。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手間好像有些問題，我晚上去夜市回來後，廁所的水變黃了，沖廁後過了幾小時又變黃，感覺不太好。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手間水龍頭的水很容易噴出洗手盆， 如果用花灑，水很容易弄濕整個洗手間， 而且洗髮精跟沐浴乳都沒有很滿,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手間沖水有問題，服務員好快就到來解決，態度好好，地點好，捷運站，西門町，非常方便,0,0,1,1,0,0,0,0,1,1,0,0,1
洗手間浴室邊的玻璃總是覺得若隱若現，因為、洗澡時我在廳是看到他的影子和舉動， 他已成年的，所以幾尷尬的， 另一邊也是沒浴簾的， 洗澡完地上總是一大灘水 ，真的很頭痛，因為要清走這灘水,0,1,0,0,0,0,0,3,0,0,0,0,3
"洗手間設計有問題，水花四濺地上全地水，洗手盆邊有螞蟻 ，訂了2間房間，1間房間門鎖壞了，要客人上落三次才有職員上房檢查，最後需換房，全程45分鐘。另1間房間冷氣機有問題，需開房門才通風透氣，多次與職員溝通，換房後冷氣仍然不行，要客人親身去各樓層查看職員所提供的房間冷氣是否正常，結果全部都不行。最後需經理到房間維修才行，歷時4、5小時，至淩晨4點才完結。
",1,1,1,0,0,0,3,3,3,0,0,0,3
洗手間有個浴缸，但淋浴區很容易弄濕房間。且放置衣物不方便。枕頭和床鋪舒適度一般，跟預期差不多，沒有驚喜。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗浴間空間有點小，不是很方便。沒有單獨的淋浴空間，下水不方便。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗浴間和衛生間單獨分開，房間乾淨，地理位置方便，工作人員態度特別棒。因為是在生日期間入住，還收到了酒店和員工的生日祝福，特別感動,1,1,1,1,0,0,1,1,1,1,0,0,1
洗漱用品如沐浴露洗髮水，很澀，不好用，且無肥皂。缺少晾衣架和晾衣服的地方。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗澡時，水容易沿著浴缸側邊流到地上，結果洗個澡洗臉台地板全濕又積水，長輩若沒踩穩會容易滑倒，建議加裝浴簾或者乾濕分離的裝置。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗澡時候水流排水孔聲音…有夠大聲！大聲到能夠吵醒在睡覺的家人。停車樓層好亂有夾層還要走樓梯才能到停車位子。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗澡水壓充足溫度調整快速，地點也好，服務也好，沒有能挑剔的地方,0,1,1,1,0,0,0,1,1,1,0,0,1
洗澡水壓太小，洗起來沒有沖洗的感覺，好像洗不乾淨，吹風機不知道是前面哪個無聊客人用到變形，看起來很噁,0,1,0,0,0,0,0,3,0,0,0,0,3
洗澡水壓很強，洗了舒服的熱水澡，地理位置不錯走路出去有711，離西門町也近,0,1,0,1,0,0,0,1,0,1,0,0,1
洗澡水很大溫度穩定，床舒服，位置很好，可步行去臺北車站，新光三越，樓下便利店好幾家，櫃檯人員親切專業，性價比高,0,1,1,1,1,0,0,1,1,1,1,0,1
洗澡水很容易液出門縫，房間地毯都濕了（澡間沒做好乾濕分離）。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗澡水會忽冷忽熱，冬天的時候怕冷又怕燙到，原本預期可以很安心的住一晚，結果一切都好，就都敗在這點,0,1,0,0,0,0,0,3,0,0,0,0,3
洗澡水柱很強，洗起來很舒適，大廳有備一些零食與泡麵，還有飲料供客人帶回房使用，很貼心,0,1,1,0,0,0,0,1,1,0,0,0,1
洗澡水量大，沐浴等備品用起來舒服，地下提供24小時零食，客服親切，優點很多,0,1,1,0,0,0,0,1,1,0,0,0,1
洗澡浴室漏水嚴重，漏到房間，濕濕的感覺非常不舒服，而且有股黴味,1,1,0,0,0,0,3,3,0,0,0,0,3
洗澡淋浴的水壓太小了，洗澡不過癮。提供的餐點可以在多樣化點。,0,1,1,0,0,0,0,3,3,0,0,0,3
洗澡的水太弱，停車位要自己找，聽得到別間房門關開的聲音，隔音沒有很好。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗澡的水都噴出來了，門只有半框非常不適用，都怕長輩滑倒在浴室。,0,1,0,0,0,0,0,3,0,0,0,0,3
洗澡的熱水水壓真的太小，而且冷熱水不是很好調整，電梯常常會需要等一下子，可能因為房務常常在用，房客又多，常常會卡住，有些角落灰塵沒有清乾淨，但是還可以接受，因為沒用到那區塊,1,1,0,0,0,0,3,3,0,0,0,0,3
